Date,Open,High,Low,Close,Adj Close,Volume
465,376.670013,378.880005,369.730011,372.23999,372.23999,7438700
466,374.350006,376.98999,368.019989,376.399994,376.399994,4923200
467,377.98999,385,373.570007,382.609985,382.609985,7529800
468,382.450012,386.98999,379.350006,383.450012,383.450012,6445800
469,386.690002,386.950012,373.100006,377.48999,377.48999,6604100
470,376.399994,376.399994,362.019989,362.369995,362.369995,6996400
471,366.679993,371.73999,362.519989,371.23999,371.23999,6302500
472,370.609985,371,354.100006,360.75,360.75,8221000
473,363.709991,366.769989,359.619995,361.609985,361.609985,5848500
474,370.23999,371.350006,351.5,352.619995,352.619995,6305400
475,347.200012,347.23999,326.329987,327.089996,327.089996,17046700
476,317.26001,320.790009,306.299988,308.829987,308.829987,19324500
477,313.5,317,307.380005,313.220001,313.220001,14176900
478,312.899994,317.940002,303.130005,316.049988,316.049988,13820900
479,316,327.279999,314.299988,327.220001,327.220001,11559400
480,330.399994,333.100006,324.5,329.519989,329.519989,10346100
481,330.109985,331.600006,319.970001,323.410004,323.410004,8594500
482,323.190002,328.420013,321.220001,327.779999,327.779999,5625200
483,325.540009,327.100006,313.450012,319.570007,319.570007,9876900
484,317.5,329.130005,315.660004,328.23999,328.23999,6373700
485,328.230011,331.649994,323.220001,325.26001,325.26001,6357000
486,326.899994,330.220001,324.200012,329.920013,329.920013,5166200
487,329.459991,331.26001,325.799988,328.399994,328.399994,4901600
488,330.23999,343.399994,330.01001,342.519989,342.519989,8637100
489,345,345.600006,334.149994,339.600006,339.600006,6989200
490,340.359985,345.5,338.119995,343.850006,343.850006,4820800
491,346,347.5,326.290009,334.459991,334.459991,8302400
492,336.890015,339.600006,332.51001,335.070007,335.070007,4880400
493,335.5,341.48999,321.040009,323.470001,323.470001,8535100
494,323,324.450012,316.130005,319.570007,319.570007,8303100
495,318.940002,327.119995,311.220001,325.890015,325.890015,13091500
496,345.329987,350,343.149994,347.089996,347.089996,13535000
497,347,357.269989,343.299988,356.910004,356.910004,9268900
498,357.350006,359.480011,352.75,355.170013,355.170013,6324500
499,357.529999,368.579987,357.399994,365.220001,365.220001,7449800
500,361,370,358.950012,363.529999,363.529999,6892100
501,361.600006,366.649994,354.660004,355.399994,355.399994,7092900
502,356.970001,361.26001,353.619995,357.869995,357.869995,4365800
503,364.630005,367.660004,362.600006,363.799988,363.799988,4519200
504,365.200012,365.48999,359.369995,362.329987,362.329987,3085100
505,363,366.5,362.519989,362.910004,362.910004,3413800
506,361.209991,363.299988,351.589996,351.920013,351.920013,5027700
507,352.910004,354,345.799988,347.459991,347.459991,5408200
508,345.820007,345.820007,331.850006,337.859985,337.859985,6495400
509,341.130005,342.23999,337.369995,341.350006,341.350006,4322000
510,338.98999,353.48999,338.299988,352.769989,352.769989,4954500
511,352.519989,356.660004,349.73999,352.929993,352.929993,4584700
512,354.23999,355.690002,347.299988,348.049988,348.049988,3484000
513,347.279999,347.350006,339.720001,345.660004,345.660004,3764000
514,339.480011,349.049988,338.75,347.359985,347.359985,4073700
515,349.670013,353.470001,347,353.179993,353.179993,3412900
516,353.549988,358.440002,352.820007,355.899994,355.899994,4072800
517,356.119995,357.589996,353.690002,355.399994,355.399994,3049500
518,353.799988,355.48999,345.890015,349.589996,349.589996,3835100
519,349.5,350.980011,341.559998,344.529999,344.529999,4091400
520,345.980011,352.480011,343.450012,350.609985,350.609985,4239200
521,348.98999,349.779999,342.299988,343.399994,343.399994,3263500
522,351.350006,363.709991,350,363.690002,363.690002,7667100
523,364.48999,368.76001,360.399994,362.75,362.75,5972900
524,363.820007,368.070007,359.589996,366.230011,366.230011,4185200
525,364.329987,377.959991,362.630005,377.640015,377.640015,7202500
526,374.51001,380,372.700012,379.809998,379.809998,5420500
527,380.25,389.609985,377.679993,385,385,7188000
528,380,382.390015,373.570007,375.100006,375.100006,6451900
529,373,378.25,371.070007,373.910004,373.910004,4919100
530,374.899994,376.829987,364.51001,366.480011,366.480011,4618200
531,366.48999,369.899994,350.880005,351.089996,351.089996,8159400
532,353.149994,357.470001,342.880005,344.98999,344.98999,7605900
533,350.929993,351.23999,340.899994,345.25,345.25,7156300
534,349.899994,351.48999,340.5,340.970001,340.970001,6060300
535,339.880005,342.75,335.399994,339.600006,339.600006,5319600
536,341.859985,344.679993,338.600006,341.100006,341.100006,5107100
537,342.519989,343.700012,335.51001,341.529999,341.529999,5286800
538,335.899994,348.549988,331.279999,348.140015,348.140015,10153600
539,351.25,358.619995,349.600006,355.01001,355.01001,8163500
540,356,357.440002,351.350006,355.329987,355.329987,4171700
541,353.100006,360.100006,352.25,356.880005,356.880005,4297500
542,349.649994,351.75,342.670013,342.940002,342.940002,7493700
543,346.799988,355.630005,345.529999,355.589996,355.589996,6978500
544,353.890015,357.600006,351.149994,354.600006,354.600006,4500800
545,352.950012,359.779999,352.640015,355.679993,355.679993,4087000
546,356.980011,358.48999,353.679993,355.570007,355.570007,3540500
547,353.76001,354.480011,347.160004,350.600006,350.600006,5375500
548,350.910004,356.220001,350.070007,355.75,355.75,3293300
549,355.970001,363,354.130005,359.649994,359.649994,4939100
550,355.559998,357.149994,348.200012,351.809998,351.809998,5061800
551,352.690002,354.549988,344.339996,345.100006,345.100006,4930400
552,349.880005,349.950012,336.25,337.019989,337.019989,5747300
553,338.799988,342.799988,336.160004,337.339996,337.339996,4491700
554,336.700012,337.5,323.559998,325.839996,325.839996,8594100
555,327.779999,330.230011,323.200012,326.170013,326.170013,5023500
556,319.75,324.589996,316.660004,320.869995,320.869995,6979700
557,319.179993,323.779999,317.25,320.079987,320.079987,4254400
558,320.230011,331.950012,320.179993,331.529999,331.529999,5672300
559,332.25,332.609985,320.26001,321.079987,321.079987,8457300
560,300.130005,308.690002,292.630005,299.26001,299.26001,19791400
561,299.5,306.25,295.130005,306.089996,306.089996,8894000
562,307,307.5,299.01001,302.779999,302.779999,6486000
563,301.019989,306.5,300.029999,306.049988,306.049988,5294300
564,305.5,306.890015,301.299988,304.390015,304.390015,4725300
565,302.5,304.459991,296.299988,302.98999,302.98999,5447100
566,302.5,308.359985,301.850006,302.98999,302.98999,4625400
567,300.130005,316.799988,299.109985,315.399994,315.399994,7584900
568,315,316.350006,306.899994,308.700012,308.700012,5676100
569,306.01001,312.48999,301.5,311.299988,311.299988,5978700
570,313.98999,318.140015,311.299988,312.5,312.5,5822100
571,325.670013,326.670013,313.149994,315.049988,315.049988,13735100
572,313.790009,315.5,304.75,308.73999,308.73999,8247700
573,310.859985,318.230011,308.709991,317.809998,317.809998,7261300
574,316.769989,317.420013,311.839996,312.600006,312.600006,4917600
575,313.790009,316.410004,311,315.549988,315.549988,3244100
576,313.25,317.339996,309.51001,316.809998,316.809998,4555900
577,316.359985,320,313.920013,317.549988,317.549988,4949500
578,317.299988,318,301.230011,307.540009,307.540009,8767400
579,308.559998,310.700012,304.540009,308.850006,308.850006,4351600
580,305.440002,310.320007,305.049988,306.529999,306.529999,4292900
581,306.5,308.269989,300.609985,305.200012,305.200012,5835100
582,302,308,301,303.700012,303.700012,4646500
583,300.100006,313.390015,300,313.26001,313.26001,7195300
584,312,318.630005,311.049988,311.23999,311.23999,4780600
585,314.600006,316.980011,311.26001,315.130005,315.130005,3468500
586,314.630005,329.01001,313.75,328.910004,328.910004,7938000
587,330.450012,341.440002,330.029999,341.029999,341.029999,8733200
588,340.929993,344.220001,336.5,339.029999,339.029999,6221500
589,341.01001,347.440002,336.899994,337.890015,337.890015,5799900
590,342.040009,343.899994,335.76001,343.450012,343.450012,6933200
591,344.899994,346.730011,337.579987,338.869995,338.869995,5476200
592,340.26001,341.48999,330.299988,331.100006,331.100006,6825000
593,332.690002,333.100006,325.040009,328.980011,328.980011,5953800
594,329.589996,333.73999,327.209991,331.660004,331.660004,4385200
595,329.51001,330.920013,324.820007,325.200012,325.200012,4215800
596,323.829987,323.940002,316.579987,317.290009,317.290009,4378400
597,316,317.679993,310.75,311.640015,311.640015,4712100
598,311.75,315.820007,309.540009,315.359985,315.359985,4316300
599,316.179993,316.410004,310,311.350006,311.350006,3777200
600,312,322.109985,311,320.529999,320.529999,4352200
601,321,325.25,315.549988,317.25,317.25,4521500
602,312.869995,318.549988,305.679993,314.619995,314.619995,9946300
603,316.619995,317.23999,312,316.579987,316.579987,4591200
604,316,337.019989,315.5,336.410004,336.410004,9859400
605,335.160004,338.799988,327.399994,333.690002,333.690002,7146600
606,332.200012,337,330,334.799988,334.799988,4309900
607,335.23999,344.809998,333.26001,337.950012,337.950012,6645500
608,338.630005,340.410004,333.670013,336.220001,336.220001,4825100
609,337.540009,345,334.799988,340.059998,340.059998,6474300
610,340.470001,349,339.75,347.160004,347.160004,7103500
611,345.670013,352.299988,343.73999,344.570007,344.570007,5685800
612,345,350.589996,342.600006,350.019989,350.019989,4888300
613,349.399994,357.829987,349.200012,351.559998,351.559998,6210400
614,360,360.5,351,352.790009,352.790009,5465400
615,354.579987,354.75,343.519989,345.890015,345.890015,5287500
616,348.269989,349.200012,336.399994,337.640015,337.640015,6740300
617,341.5,344,335.709991,342.850006,342.850006,4539400
618,339.850006,350.850006,338.279999,349.529999,349.529999,4747100
619,345.140015,348.269989,342.170013,345.820007,345.820007,4717700
620,347.51001,356.190002,345.190002,354.309998,354.309998,6214100
621,351,359.660004,348.630005,349.25,349.25,4197700
622,348.440002,351.950012,340.51001,343.75,343.75,3704800
623,337.970001,344.470001,333,333.130005,333.130005,4464100
624,325.209991,336.220001,323.5,333.970001,333.970001,5088400
625,338.98999,346,335.660004,345,345,6969200
626,343.309998,348.619995,314.600006,315.230011,315.230011,10314600
627,319.929993,320.980011,294.76001,310.420013,310.420013,12933700
628,316.130005,318.079987,306.25,315.730011,315.730011,6227800
629,315.019989,324.190002,312.51001,323.660004,323.660004,4560200
630,320.839996,326.170013,318.519989,322.309998,322.309998,3950700
631,324.5,334.119995,322.399994,334.070007,334.070007,5912900
632,332.5,343.119995,331.640015,335.48999,335.48999,5642600
633,334.470001,340.839996,331.5,334.769989,334.769989,4009400
634,336.029999,339.690002,333.170013,333.299988,333.299988,3219600
635,335.529999,347.440002,334.75,346.170013,346.170013,6969800
636,347.829987,354.98999,347.100006,352.049988,352.049988,5817400
637,353.5,359,352.359985,357.420013,357.420013,4340000
638,356.25,359.98999,350.01001,350.98999,350.98999,4797400
639,352.570007,355.23999,342.220001,343.059998,343.059998,6069700
640,345.01001,348.670013,330.070007,330.929993,330.929993,6885600
641,326.980011,335.220001,322.970001,335.119995,335.119995,5092800
642,332.390015,337.75,329.290009,333.350006,333.350006,3823800
643,333.75,336.369995,327.029999,328.200012,328.200012,4285700
644,325.440002,332.5,321.73999,332.299988,332.299988,5007300
645,332.859985,333.299988,326.269989,329.100006,329.100006,3566200
646,324.100006,328.48999,322.369995,327.170013,327.170013,5506800
647,328.609985,347.209991,326.5,345.51001,345.51001,8264000
648,328.609985,347.209991,326.5,341.839996,341.839996,5965800
649,336.76001,339.809998,323.929993,326.630005,326.630005,7967400
650,329.380005,332.850006,321.100006,325.600006,325.600006,6564800
651,322.929993,327.399994,319.070007,321.350006,321.350006,6117300
652,316.5,320.75,309.670013,313.559998,313.559998,7484300
653,314.869995,316.25,308.76001,310.549988,310.549988,4764300
654,310.25,322.440002,310.190002,316.529999,316.529999,5958400
655,313.890015,318.820007,308.179993,309.100006,309.100006,4939800
656,311.25,311.25,300.450012,301.540009,301.540009,6654900
657,307.339996,307.589996,291.359985,304.179993,304.179993,8375200
658,304,304.269989,277.179993,279.179993,279.179993,13872000
659,264.579987,268.679993,252.100006,257.779999,257.779999,21001400
660,256.48999,270.959991,248.210007,266.130005,266.130005,15170700
661,256.26001,260.329987,244.589996,252.479996,252.479996,16114000
662,269.820007,273.350006,254.490005,267.529999,267.529999,18844400
663,252.779999,288.369995,252,286.940002,286.940002,19896700
664,289.339996,306.26001,288.200012,305.720001,305.720001,19121100
665,301,309.279999,295.5,299.299988,299.299988,13520300
666,300.369995,309.5,289.209991,289.660004,289.660004,10249800
667,298.970001,307.100006,293.679993,304.700012,304.700012,10989800
668,300.73999,308.980011,299.660004,300.929993,300.929993,7482900
669,302.320007,303.950012,293.679993,294.079987,294.079987,7608800
670,303.600006,303.950012,295.980011,300.339996,300.339996,7327200
671,299,299.660004,289.01001,291.209991,291.209991,6338500
672,288.869995,292.170013,282.51001,287.690002,287.690002,7000000
673,291.079987,300.23999,288.160004,293.350006,293.350006,6557700
674,291.079987,301.01001,288.549988,300.079987,300.079987,6090600
675,295.170013,299.980011,289.75,290.23999,290.23999,5627900
676,291.290009,291.619995,282.329987,283.369995,283.369995,4893400
677,285,287.089996,278.459991,283.459991,283.459991,5685300
678,283.5,285.160004,277.25,280.690002,280.690002,4013600
679,278.75,285.790009,276.5,285.480011,285.480011,4356000
680,285.369995,294.470001,283.829987,294.079987,294.079987,4364600
681,293.609985,298.730011,292.5,293.899994,293.899994,4228200
682,293.51001,300.820007,293.220001,299.920013,299.920013,4625600
683,298.570007,306.850006,297.779999,301.149994,301.149994,8970400
684,278.790009,288.040009,275.230011,284.450012,284.450012,17352100
685,283,296.859985,279.519989,294.089996,294.089996,8569400
686,297.5,305.959991,295.170013,302.769989,302.769989,8678200
687,300.799988,307.75,299,301.970001,301.970001,5930000
688,300.410004,307.01001,300.049988,306.850006,306.850006,5727400
689,307.5,312.98999,304.109985,305.019989,305.019989,5651600
690,307.700012,308.880005,299.079987,301.059998,301.059998,4679600
691,303.320007,304.940002,291.619995,291.970001,291.970001,7286800
692,285.01001,286.959991,280.5,284.179993,284.179993,9519200
693,283.829987,288.809998,281.559998,286.480011,286.480011,5674000
694,285.899994,289.190002,283.970001,284.540009,284.540009,4420600
695,284.649994,284.649994,274,276.820007,276.820007,7251900
696,281.329987,291.48999,281.299988,284.48999,284.48999,9182600
697,287.76001,288,273.420013,275.01001,275.01001,8945800
698,277.76001,279.910004,274,279.070007,279.070007,5985100
699,278.399994,281.109985,274.890015,277.850006,277.850006,4176700
700,277.630005,279.640015,275.609985,278.850006,278.850006,3875100
701,278.51001,286.5,276.149994,283.76001,283.76001,5666600
702,283.290009,295.01001,281.600006,291.720001,291.720001,7489700
703,287.209991,290.369995,282.929993,284.730011,284.730011,5919700
704,285.859985,291.950012,283.839996,291.820007,291.820007,5424400
705,294.339996,299,293.549988,296.73999,296.73999,4797800
706,297.700012,297.799988,286.73999,291.130005,291.130005,5995200
707,300.5,322.170013,297.480011,319.5,319.5,18767300
708,316.149994,330,313.579987,316.089996,316.089996,14345300
709,319,324.480011,317.149994,317.660004,317.660004,8205200
710,322.51001,334.660004,322.5,332.100006,332.100006,13183500
711,344.700012,354.970001,338,342.769989,342.769989,22347400
712,346.709991,347.200012,339.799988,344.779999,344.779999,9469800
713,347.630005,358.75,346.600006,357.720001,357.720001,10981000
714,353.839996,364.670013,351.25,358.170013,358.170013,10848300
715,355.399994,373.730011,354.5,370.829987,370.829987,12073200
716,365.160004,370,346.25,352.549988,352.549988,12761900
717,358.040009,364.380005,352,362.220001,362.220001,8383700
718,362,366.209991,346.269989,347.51001,347.51001,7967100
719,351.540009,352.25,332,333.630005,333.630005,10266100
720,330.119995,338.470001,327.5,333.01001,333.01001,6931300
721,336.049988,343.549988,325.799988,342,342,7452500
722,345,350.790009,339.5,344.5,344.5,8333700
723,348.660004,357.019989,346.109985,349.929993,349.929993,8398000
724,353.329987,353.859985,342.410004,342.950012,342.950012,6492400
725,360.070007,364.779999,329.850006,335.070007,335.070007,18759800
726,331.75,332.48999,309.690002,310.859985,310.859985,12282600
727,313.76001,314.390015,296.220001,309.160004,309.160004,17476400
728,304.950012,312.070007,302,308.899994,308.899994,8865500
729,311.98999,318.519989,308,318.51001,318.51001,7596800
730,324.559998,327.679993,319.200012,322.470001,322.470001,9471500
731,315.799988,321.940002,315.070007,318.959991,318.959991,4884100
732,321.429993,323.230011,312.769989,316.709991,316.709991,5721200
733,315.579987,319.579987,309.25,318.869995,318.869995,5869800
734,311.709991,315.160004,306.25,310.100006,310.100006,7818700
735,308.809998,324.73999,308.5,322.690002,322.690002,6996200
736,325,325.5,316.25,323.850006,323.850006,5624200
737,316.329987,323.540009,314.01001,320.230011,320.230011,5915300
738,321.230011,323.23999,311.709991,313.579987,313.579987,5162200
739,301.839996,305.5,292.859985,303.200012,303.200012,10992900
740,304.420013,307.720001,292.549988,297.429993,297.429993,9590800
741,296.73999,309.619995,294.5,308.73999,308.73999,7075400
742,304.850006,310.700012,303.640015,306.649994,306.649994,4630500
743,307.25,307.690002,295.339996,297.179993,297.179993,5703300
744,295.899994,296.100006,286.130005,290.170013,290.170013,6814100
745,292.25,298.320007,289.070007,298.140015,298.140015,5076900
746,297.98999,303,293,300.839996,300.839996,10129400
747,328.440002,349.98999,323.160004,349.540009,349.540009,23215000
748,347.809998,355,342.529999,348.170013,348.170013,13656500
749,345.459991,354.980011,341.820007,341.98999,341.98999,8564300
750,343.839996,387.459991,339.149994,379.570007,379.570007,30875800
751,369.089996,382.640015,367.119995,370.339996,370.339996,24571200
752,365.549988,367.01001,345.730011,352.450012,352.450012,17183800
753,354,360,346,355.48999,355.48999,11552000
754,361.130005,363.190002,349.019989,356.410004,356.410004,10463900
755,358.450012,359.200012,347.100006,347.640015,347.640015,6986400
756,341.910004,344.48999,332.140015,338.690002,338.690002,9101300
757,339.910004,342.279999,333.820007,335.450012,335.450012,6064000
758,323.5,326.769989,303.529999,305.5,305.5,18958600
759,291.700012,308.5,288.200012,308.440002,308.440002,17402300
760,310.609985,324.790009,309,321.899994,321.899994,13172200
761,320.869995,323.880005,314.670013,321.640015,321.640015,5946000
762,319.140015,327.320007,318.100006,320.100006,320.100006,5147300
763,320.700012,323.850006,319.399994,322.820007,322.820007,3602600
764,318,322.440002,308.809998,319.269989,319.269989,13079300
765,318.410004,318.880005,311.190002,311.859985,311.859985,7649100
766,310.269989,311.850006,303.690002,305.01001,305.01001,7447400
767,302.26001,304.600006,297.720001,303.149994,303.149994,7216700
768,302,305.309998,298.600006,301.660004,301.660004,5375100
769,296.940002,298.190002,288,288.950012,288.950012,8350500
770,285.049988,286.779999,277.179993,280.73999,280.73999,7720800
771,284.799988,291.170013,278.880005,280.950012,280.950012,7480800
772,260.100006,268.350006,252.25,263.23999,263.23999,22491900
773,273.26001,286.029999,271,285.5,285.5,14283500
774,279.470001,282,273.549988,279.440002,279.440002,9170000
775,281.440002,292.5,278.649994,290.540009,290.540009,10015400
776,288.019989,295,285.179993,289.459991,289.459991,6340300
777,288.76001,297.329987,286.519989,295.200012,295.200012,6765600
778,290.040009,300.869995,288.130005,294.839996,294.839996,6887600
779,296.690002,302.640015,275.5,284.959991,284.959991,16547500
780,280.51001,300,280.5,299.019989,299.019989,8294900
781,303.559998,305.980011,293.329987,298.329987,298.329987,7349400
782,297.700012,300.579987,295.369995,299.100006,299.100006,5050500
783,298.480011,303,293.579987,299.679993,299.679993,4843000
784,300,304.600006,296.5,300.98999,300.98999,4481700
785,301.910004,313.890015,301.109985,309.579987,309.579987,7843200
786,312.899994,314.959991,306.910004,307.519989,307.519989,8509100
787,270.26001,278,260.559998,264.769989,264.769989,33649700
788,305.769989,311.440002,301.049988,310.700012,310.700012,21777600
789,313.950012,316.839996,299.149994,301.019989,301.019989,11743500
790,303.329987,304.600006,291.570007,294.799988,294.799988,7995000
791,293.950012,294,277.670013,281.829987,281.829987,9814200
792,274.649994,274.880005,260,261.950012,261.950012,17944500
793,264.519989,267.76001,249,250.559998,250.559998,13472700
794,255.25,266.769989,253.300003,262.799988,262.799988,12060600
795,264.609985,265.51001,247.770004,256.880005,256.880005,12815300
796,257.529999,262.25,249.029999,252.229996,252.229996,8167700
797,261,261.98999,252.009995,258.779999,258.779999,7201400
798,259.059998,263.279999,254.539993,259.589996,259.589996,6200000
799,265.700012,277.380005,262.23999,276.589996,276.589996,9526400
800,282.399994,282.700012,265.799988,271.779999,271.779999,8655500
801,269.290009,271,263,263.910004,263.910004,5421200
802,267.390015,269.660004,253.5,260,260,9375500
803,260.679993,261.859985,252.589996,260.950012,260.950012,5600300
804,263.869995,297.929993,262.100006,294.140015,294.140015,19027800
805,301.049988,304.440002,285.730011,288.5,288.5,20058300
806,317.220001,321,301.01001,314.859985,314.859985,20840700
807,308.25,339.899994,306.649994,330.899994,330.899994,27425500
808,337.470001,347.160004,326.5,334.850006,334.850006,14486000
809,328.390015,337.899994,322.26001,329.899994,329.899994,9126700
810,332.540009,342,329.100006,337.320007,337.320007,7624300
811,338.26001,347.839996,334.730011,344.279999,344.279999,8000100
812,343.73999,349.200012,340.910004,346.410004,346.410004,7808000
813,340.5,343.959991,330.140015,341.399994,341.399994,7831000
814,339.070007,348.799988,336.089996,341.059998,341.059998,6762900
815,343.339996,351.179993,340.799988,348.160004,348.160004,7374500
816,348.5,357.579987,348.440002,351.399994,351.399994,7090700
817,349,354,345.230011,350.51001,350.51001,5098800
818,348.369995,349.779999,330.339996,331.279999,331.279999,6941500
819,333.160004,344.700012,332.200012,338.730011,338.730011,5448600
820,342.700012,347.109985,337.149994,344,344,5040300
821,342.329987,348.579987,339.040009,348.440002,348.440002,4625700
822,345.190002,355.700012,345.119995,354.309998,354.309998,7206200
823,356.339996,366.75,352.880005,353.470001,353.470001,9708900
824,341.75,349.799988,333.549988,347.48999,347.48999,8004700
825,352,353.100006,337.399994,338.190002,338.190002,4686800
826,334.350006,337.5,325.549988,325.829987,325.829987,4202600
827,325,346.220001,325,346,346,7992100
828,340.049988,346.959991,335.5,343.920013,343.920013,6358300
829,345.98999,348.279999,342.209991,347.869995,347.869995,4127600
830,347,347.5,339.549988,341.170013,341.170013,3080700
831,341.829987,351.600006,338.26001,350.480011,350.480011,5629100
832,360,366,352,358.48999,358.48999,8306500
833,356.049988,368.679993,352,359.700012,359.700012,8461900
834,356.01001,367.380005,350.76001,363.059998,363.059998,7842500
835,369,379.48999,357.649994,357.970001,357.970001,11511200
836,360,365.980011,353.119995,365.149994,365.149994,6613500
837,369.910004,372.170013,360.230011,366.76001,366.76001,6308800
838,369.420013,371.910004,365.160004,366.600006,366.600006,5027000
839,370.149994,377.440002,366.75,376.790009,376.790009,7365900
840,375,377.869995,364.329987,365.709991,365.709991,6337600
841,362,365.700012,343.880005,348.420013,348.420013,7674000
842,350.540009,351.549988,333.690002,337.029999,337.029999,7100000
843,337.600006,347.01001,329.73999,332.970001,332.970001,8274200
844,327.049988,330.290009,311.869995,315.380005,315.380005,9071900
845,317.399994,323.470001,312.440002,319.769989,319.769989,8016800
846,313.5,314.5,295.200012,295.390015,295.390015,5559900
847,300,326.970001,294.089996,326.089996,326.089996,8163100
848,319.839996,322.170013,301.5,316.130005,316.130005,8575100
849,323.100006,336.23999,318.410004,333.869995,333.869995,9939000
850,337.790009,339.209991,325.26001,332.799988,332.799988,6302300
851,306.100006,315.130005,298.799988,310.119995,310.119995,11658600
852,307,309.399994,297.380005,300.359985,300.359985,6965200
853,306,318,302.730011,317.690002,317.690002,7394100
854,321.720001,336.73999,317.75,334.959991,334.959991,7551200
855,341.959991,344.01001,327.019989,335.350006,335.350006,7008500
856,335.5,343.5,331.470001,338.529999,338.529999,5432900
857,334.399994,345.390015,331.790009,344.970001,344.970001,6056400
858,342.089996,348.410004,338.769989,347.26001,347.26001,5039100
859,342.380005,342.5,334,334.399994,334.399994,5247300
860,335,348.799988,334.5,344.429993,344.429993,6056600
861,344.779999,352,343.5,346.049988,346.049988,4691700
862,346.209991,351.5,344.149994,347.309998,347.309998,3676700
863,323,327.130005,299.730011,302.26001,302.26001,24150800
864,304.820007,308,295.5,298.920013,298.920013,12066700
865,292.5,294.5,281.690002,287.589996,287.589996,12530000
866,283.029999,293.679993,279.279999,291.51001,291.51001,8012200
867,294.390015,298.519989,289.549988,297.040009,297.040009,7249600
868,292.910004,297.459991,287.75,296.380005,296.380005,6423300
869,295.269989,298.559998,291.799988,297.459991,297.459991,4621700
870,300.450012,309,298.48999,308.769989,308.769989,11250300
871,301,311.559998,294,307.019989,307.019989,12569200
872,305.420013,316.100006,303.5,312.209991,312.209991,7283400
873,312.980011,315.299988,301.880005,312.890015,312.890015,7352100
874,312.48999,322.440002,312.25,321.350006,321.350006,6742800
875,319.589996,324.23999,315.619995,317.220001,317.220001,5038500
876,313.299988,314.700012,303,307.51001,307.51001,6520600
877,306.829987,307.450012,298.5,305.799988,305.799988,5844200
878,311.600006,318.600006,310.5,312.839996,312.839996,7129700
879,316.200012,318.190002,309.619995,311.809998,311.809998,5517600
880,312.350006,312.75,305.570007,308.170013,308.170013,5141600
881,303.380005,306.769989,301,303.769989,303.769989,5200800
882,304.5,308,303.899994,307.880005,307.880005,3904900
883,306.559998,311.540009,305.470001,305.640015,305.640015,4168400
884,304.410004,306.299988,299,302.559998,302.559998,7142100
885,301.809998,303.23999,290.5,291.230011,291.230011,8909200
886,294.48999,296.5,292.100006,294.709991,294.709991,5740600
887,297.910004,302.899994,297,298.769989,298.769989,6626500
888,292.220001,302.01001,288.769989,297.859985,297.859985,8582500
889,301.779999,316.299988,300.549988,314.73999,314.73999,11183900
890,318.920013,320,310.809998,319.880005,319.880005,10520700
891,306.940002,307.130005,291.899994,294.790009,294.790009,22911400
892,298.119995,299,282.779999,285.359985,285.359985,17096800
893,282,284,270.100006,276.540009,276.540009,18764700
894,276.480011,281.51001,274.390015,276.23999,276.23999,10335500
895,278.839996,284.700012,274.25,276.589996,276.589996,9442500
896,276.910004,285.589996,275.890015,284.140015,284.140015,8819600
897,283.519989,291.279999,280.5,290.920013,290.920013,7392300
898,286.48999,288.070007,281.059998,283.359985,283.359985,7504100
899,283.899994,291.98999,282.700012,288.959991,288.959991,6844700
900,292.450012,295.390015,288.290009,289.959991,289.959991,7103400
901,283.51001,283.720001,274.399994,275.429993,275.429993,14785500
902,276,278.049988,267.299988,269.48999,269.48999,10281000
903,267.5,273.299988,263.459991,267.470001,267.470001,11800600
904,269.690002,274.970001,266.299988,273.600006,273.600006,6908200
905,272.600006,276.450012,268.450012,274.019989,274.019989,5947100
906,272.579987,272.799988,264,264.529999,264.529999,8745600
907,259.709991,263.179993,254.460007,260.420013,260.420013,10215000
908,264.440002,270.26001,264.429993,267.769989,267.769989,7350900
909,268.75,275.369995,268.179993,274.829987,274.829987,8779200
910,277.160004,280.329987,275.100006,278.619995,278.619995,6774100
911,278.700012,280.160004,274.5,279.859985,279.859985,5991300
912,282.619995,289.200012,281.279999,289.179993,289.179993,8110400
913,288.299988,289.440002,283.880005,285.880005,285.880005,5478900
914,287.320007,296.170013,287.170013,291.809998,291.809998,7929900
915,261.890015,271.200012,260.589996,267.779999,267.779999,23720700
916,269.859985,276.100006,266.109985,274.959991,274.959991,13038300
917,277.690002,281.160004,270.440002,273.200012,273.200012,10410400
918,271.649994,275,269.609985,272.309998,272.309998,5904000
919,276.73999,278.380005,272.890015,276.059998,276.059998,7061300
920,268.299988,270.5,265.600006,268.420013,268.420013,9835900
921,270.220001,271.950012,266.829987,267.700012,267.700012,6746000
922,268.630005,268.880005,258.630005,266.380005,266.380005,10038600
923,265.75,275,264.720001,273.359985,273.359985,7272900
924,274.75,274.790009,268.540009,271.230011,271.230011,5126500
925,271.230011,274.839996,269.75,273.26001,273.26001,5876300
926,269,269.679993,262.480011,262.75,262.75,12147100
927,260.149994,265.600006,255.75,263.899994,263.899994,10943900
928,263.850006,265.320007,258,258.660004,258.660004,10727500
929,255,259,246.070007,247.630005,247.630005,21849400
930,246.5,246.679993,231.130005,235.139999,235.139999,22360700
931,235.860001,243.979996,232.169998,241.470001,241.470001,16714500
932,242.059998,244.210007,237,238.690002,238.690002,9464600
933,238.850006,240,231.5,234.009995,234.009995,10704400
934,245.520004,247.130005,237.720001,244.100006,244.100006,18159300
935,243.860001,256.609985,243.490005,255.029999,255.029999,23706800
